#from vertex, to vertex, sense, rise constraint, fall constaint
EmInst_3013/EmInst_2712/EmInst_1090/CK,EmInst_3013/EmInst_2712/EmInst_1090/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1127/CK,EmInst_3013/EmInst_2712/EmInst_1127/E,setup_rising,0.186333,0.304293
EmInst_698/CK,EmInst_698/SE,setup_rising,0.233426,0.122415
EmInst_3013/EmInst_2712/EmInst_1514/CK,EmInst_3013/EmInst_2712/EmInst_1514/E,setup_rising,0.175066,0.302636
EmInst_3013/EmInst_2712/EmInst_1321/CK,EmInst_3013/EmInst_2712/EmInst_1321/E,setup_rising,0.307705,0.421074
EmInst_3013/EmInst_2712/EmInst_1750/CK,EmInst_3013/EmInst_2712/EmInst_1750/E,setup_rising,0.183927,0.303126
EmInst_3013/EmInst_2712/EmInst_1732/CK,EmInst_3013/EmInst_2712/EmInst_1732/D,setup_rising,0.142934,0.107423
EmInst_3013/EmInst_2712/EmInst_1488/CK,EmInst_3013/EmInst_2712/EmInst_1488/D,setup_rising,0.142997,0.107468
EmInst_3013/EmInst_2712/EmInst_1449/CK,EmInst_3013/EmInst_2712/EmInst_1449/D,setup_rising,0.14224,0.10579
EmInst_3013/EmInst_2712/EmInst_1302/CK,EmInst_3013/EmInst_2712/EmInst_1302/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1740/CK,EmInst_3013/EmInst_2712/EmInst_1740/D,setup_rising,0.158688,0.157585
EmInst_3013/EmInst_2712/EmInst_1674/CK,EmInst_3013/EmInst_2712/EmInst_1674/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1504/CK,EmInst_3013/EmInst_2712/EmInst_1504/D,setup_rising,0.14188,0.104809
EmInst_3013/EmInst_2712/EmInst_1161/CK,EmInst_3013/EmInst_2712/EmInst_1161/D,setup_rising,0.250559,0.201547
EmInst_3013/EmInst_2712/EmInst_1330/CK,EmInst_3013/EmInst_2712/EmInst_1330/D,setup_rising,0.155257,0.152918
EmInst_3013/EmInst_2712/EmInst_1755/CK,EmInst_3013/EmInst_2712/EmInst_1755/E,setup_rising,0.187266,0.304745
EmInst_3013/EmInst_2712/EmInst_1354/CK,EmInst_3013/EmInst_2712/EmInst_1354/D,setup_rising,0.14285,0.113563
EmInst_3013/EmInst_2712/EmInst_1275/CK,EmInst_3013/EmInst_2712/EmInst_1275/D,setup_rising,0.283993,0.263794
EmInst_3013/EmInst_2712/EmInst_1158/CK,EmInst_3013/EmInst_2712/EmInst_1158/D,setup_rising,0.250559,0.201547
EmInst_683/CK,EmInst_683/E,setup_rising,0.409921,0.576706
EmInst_3013/EmInst_2712/EmInst_1704/CK,EmInst_3013/EmInst_2712/EmInst_1704/D,setup_rising,0.141349,0.10366
EmInst_3013/EmInst_2712/EmInst_1120/CK,EmInst_3013/EmInst_2712/EmInst_1120/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1151/CK,EmInst_3013/EmInst_2712/EmInst_1151/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1530/CK,EmInst_3013/EmInst_2712/EmInst_1530/D,setup_rising,0.157275,0.15544
EmInst_3002/CK,EmInst_3002/D,setup_rising,0.068945,0
EmInst_3013/EmInst_2712/EmInst_1678/CK,EmInst_3013/EmInst_2712/EmInst_1678/D,setup_rising,0.108007,0.093913
EmInst_3013/EmInst_2712/EmInst_1501/CK,EmInst_3013/EmInst_2712/EmInst_1501/E,setup_rising,0.185599,0.303753
EmInst_304/CK,EmInst_304/D,setup_rising,0.171357,0.173519
EmInst_3013/EmInst_2712/EmInst_1123/CK,EmInst_3013/EmInst_2712/EmInst_1123/E,setup_rising,0.185971,0.296352
EmInst_3013/EmInst_2712/EmInst_1273/CK,EmInst_3013/EmInst_2712/EmInst_1273/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1773/CK,EmInst_3013/EmInst_2712/EmInst_1773/E,setup_rising,0.182474,0.294695
EmInst_3013/EmInst_2712/EmInst_1352/CK,EmInst_3013/EmInst_2712/EmInst_1352/D,setup_rising,0.138112,0.09615
EmInst_692/CK,EmInst_692/E,setup_rising,0.242788,0.33407
EmInst_3013/EmInst_2712/EmInst_1144/CK,EmInst_3013/EmInst_2712/EmInst_1144/D,setup_rising,0.251223,0.206408
EmInst_3013/EmInst_2712/EmInst_1157/CK,EmInst_3013/EmInst_2712/EmInst_1157/D,setup_rising,0.253794,0.209095
EmInst_2961/CK,EmInst_2961/D,setup_rising,0.155304,0.151903
EmInst_3013/EmInst_2712/EmInst_1453/CK,EmInst_3013/EmInst_2712/EmInst_1453/D,setup_rising,0.143269,0.114819
EmInst_3013/EmInst_2712/EmInst_1278/CK,EmInst_3013/EmInst_2712/EmInst_1278/D,setup_rising,0.283993,0.263794
EmInst_297/CK,EmInst_297/E,setup_rising,0.186173,0.310372
EmInst_3013/EmInst_2712/EmInst_1759/CK,EmInst_3013/EmInst_2712/EmInst_1759/E,setup_rising,0.189005,0.289522
EmInst_3013/EmInst_2712/EmInst_1331/CK,EmInst_3013/EmInst_2712/EmInst_1331/D,setup_rising,0.1356,0.092878
EmInst_303/CK,EmInst_303/D,setup_rising,0.154676,0.162584
EmInst_3004/CK,EmInst_3004/RN,setup_rising,0.119937,0.153039
EmInst_3013/EmInst_2712/EmInst_1498/CK,EmInst_3013/EmInst_2712/EmInst_1498/E,setup_rising,0.186333,0.298121
EmInst_3013/EmInst_2712/EmInst_1733/CK,EmInst_3013/EmInst_2712/EmInst_1733/E,setup_rising,0.189295,0.305728
EmInst_746/CK,EmInst_746/D,setup_rising,0.159002,0.269749
EmInst_3013/EmInst_2712/EmInst_1310/CK,EmInst_3013/EmInst_2712/EmInst_1310/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1145/CK,EmInst_3013/EmInst_2712/EmInst_1145/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1129/CK,EmInst_3013/EmInst_2712/EmInst_1129/E,setup_rising,0.185162,0.307536
EmInst_3013/EmInst_2712/EmInst_1495/CK,EmInst_3013/EmInst_2712/EmInst_1495/D,setup_rising,0.143017,0.107464
EmInst_3003/CK,EmInst_3003/RN,setup_rising,0.08781,0.073179
EmInst_729/CK,EmInst_729/D,setup_rising,0.138649,0.169355
EmInst_3013/EmInst_2712/EmInst_1705/CK,EmInst_3013/EmInst_2712/EmInst_1705/D,setup_rising,0.140419,0.108352
EmInst_3013/EmInst_2712/EmInst_1185/CK,EmInst_3013/EmInst_2712/EmInst_1185/D,setup_rising,0.250559,0.201547
EmInst_2996/CK,EmInst_2996/D,setup_rising,0.105819,0.022397
EmInst_513/CK,EmInst_513/E,setup_rising,0.260247,0.457516
EmInst_3013/EmInst_2712/EmInst_1683/CK,EmInst_3013/EmInst_2712/EmInst_1683/D,setup_rising,0.143391,0.109242
EmInst_3013/EmInst_2712/EmInst_1765/CK,EmInst_3013/EmInst_2712/EmInst_1765/D,setup_rising,0.143932,0.117187
EmInst_3013/EmInst_2712/EmInst_1160/CK,EmInst_3013/EmInst_2712/EmInst_1160/D,setup_rising,0.251387,0.206904
EmInst_3013/EmInst_2712/EmInst_1314/CK,EmInst_3013/EmInst_2712/EmInst_1314/E,setup_rising,0.185971,0.296352
EmInst_3013/EmInst_2712/EmInst_1443/CK,EmInst_3013/EmInst_2712/EmInst_1443/E,setup_rising,0.180601,0.301515
EmInst_2962/CK,EmInst_2962/E,setup_rising,0.177197,0.308032
EmInst_3013/EmInst_2712/EmInst_1391/CK,EmInst_3013/EmInst_2712/EmInst_1391/D,setup_rising,0.138112,0.09615
EmInst_3013/EmInst_2712/EmInst_1383/CK,EmInst_3013/EmInst_2712/EmInst_1383/D,setup_rising,0.139475,0.099339
EmInst_3013/EmInst_2712/EmInst_1089/CK,EmInst_3013/EmInst_2712/EmInst_1089/E,setup_rising,0.177299,0.292385
EmInst_3013/EmInst_2712/EmInst_1270/CK,EmInst_3013/EmInst_2712/EmInst_1270/E,setup_rising,0.185599,0.303753
EmInst_3013/EmInst_2712/EmInst_1284/CK,EmInst_3013/EmInst_2712/EmInst_1284/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1193/CK,EmInst_3013/EmInst_2712/EmInst_1193/D,setup_rising,0.282432,0.259915
EmInst_3013/EmInst_2712/EmInst_1197/CK,EmInst_3013/EmInst_2712/EmInst_1197/D,setup_rising,0.250559,0.201547
EmInst_3013/EmInst_2712/EmInst_1531/CK,EmInst_3013/EmInst_2712/EmInst_1531/E,setup_rising,0.271872,0.406474
EmInst_3013/EmInst_2712/EmInst_1344/CK,EmInst_3013/EmInst_2712/EmInst_1344/E,setup_rising,0.175295,0.299936
EmInst_2996/CK,EmInst_2996/RN,setup_rising,0.156241,0.162947
EmInst_3013/EmInst_2712/EmInst_1078/CK,EmInst_3013/EmInst_2712/EmInst_1078/E,setup_rising,0.17721,0.290496
EmInst_3013/EmInst_2712/EmInst_1482/CK,EmInst_3013/EmInst_2712/EmInst_1482/E,setup_rising,0.175265,0.291372
EmInst_3013/EmInst_2712/EmInst_1355/CK,EmInst_3013/EmInst_2712/EmInst_1355/E,setup_rising,0.180601,0.301508
EmInst_3013/EmInst_2712/EmInst_1163/CK,EmInst_3013/EmInst_2712/EmInst_1163/D,setup_rising,0.253989,0.214778
EmInst_3013/EmInst_2712/EmInst_1774/CK,EmInst_3013/EmInst_2712/EmInst_1774/D,setup_rising,0.140419,0.108352
EmInst_3013/EmInst_2712/EmInst_1417/CK,EmInst_3013/EmInst_2712/EmInst_1417/E,setup_rising,0.185961,0.304112
EmInst_3013/EmInst_2712/EmInst_1469/CK,EmInst_3013/EmInst_2712/EmInst_1469/E,setup_rising,0.186897,0.296841
EmInst_3013/EmInst_2712/EmInst_1152/CK,EmInst_3013/EmInst_2712/EmInst_1152/D,setup_rising,0.250559,0.201547
EmInst_3013/EmInst_2712/EmInst_1747/CK,EmInst_3013/EmInst_2712/EmInst_1747/D,setup_rising,0.143007,0.107461
EmInst_301/CK,EmInst_301/E,setup_rising,0.18963,0.321721
EmInst_3013/EmInst_2712/EmInst_1137/CK,EmInst_3013/EmInst_2712/EmInst_1137/E,setup_rising,0.207195,0.280107
EmInst_3013/EmInst_2712/EmInst_1384/CK,EmInst_3013/EmInst_2712/EmInst_1384/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1239/CK,EmInst_3013/EmInst_2712/EmInst_1239/E,setup_rising,0.185961,0.304112
EmInst_3013/EmInst_2712/EmInst_1500/CK,EmInst_3013/EmInst_2712/EmInst_1500/D,setup_rising,0.139475,0.099339
EmInst_3013/EmInst_2712/EmInst_1320/CK,EmInst_3013/EmInst_2712/EmInst_1320/E,setup_rising,0.18704,0.308442
EmInst_2970/CK,EmInst_2970/D,setup_rising,0.19222,0.347923
EmInst_3013/EmInst_2712/EmInst_1325/CK,EmInst_3013/EmInst_2712/EmInst_1325/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1077/CK,EmInst_3013/EmInst_2712/EmInst_1077/D,setup_rising,0.279132,0.254252
EmInst_2995/CK,EmInst_2995/RN,setup_rising,0.156241,0.162947
EmInst_3013/EmInst_2712/EmInst_1153/CK,EmInst_3013/EmInst_2712/EmInst_1153/D,setup_rising,0.279272,0.25439
EmInst_364/CK,EmInst_364/D,setup_rising,0.140208,0.171557
EmInst_3013/EmInst_2712/EmInst_1411/CK,EmInst_3013/EmInst_2712/EmInst_1411/E,setup_rising,0.187261,0.304735
EmInst_725/CK,EmInst_725/RN,setup_rising,0.199285,0.207986
EmInst_3013/EmInst_2712/EmInst_1201/CK,EmInst_3013/EmInst_2712/EmInst_1201/E,setup_rising,0.186914,0.304391
EmInst_3013/EmInst_2712/EmInst_1671/CK,EmInst_3013/EmInst_2712/EmInst_1671/E,setup_rising,0.183927,0.30312
EmInst_3013/EmInst_2712/EmInst_1356/CK,EmInst_3013/EmInst_2712/EmInst_1356/E,setup_rising,0.280302,0.411914
EmInst_3013/EmInst_2712/EmInst_1467/CK,EmInst_3013/EmInst_2712/EmInst_1467/D,setup_rising,0.138695,0.097386
EmInst_3013/EmInst_2712/EmInst_1452/CK,EmInst_3013/EmInst_2712/EmInst_1452/E,setup_rising,0.187022,0.308438
EmInst_3013/EmInst_2712/EmInst_1493/CK,EmInst_3013/EmInst_2712/EmInst_1493/E,setup_rising,0.186303,0.304263
EmInst_2983/CK,EmInst_2983/D,setup_rising,0.130947,0.092894
EmInst_3013/EmInst_2712/EmInst_1486/CK,EmInst_3013/EmInst_2712/EmInst_1486/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1376/CK,EmInst_3013/EmInst_2712/EmInst_1376/E,setup_rising,0.178315,0.300392
EmInst_3013/EmInst_2712/EmInst_1752/CK,EmInst_3013/EmInst_2712/EmInst_1752/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1767/CK,EmInst_3013/EmInst_2712/EmInst_1767/D,setup_rising,0.108007,0.093913
EmInst_3013/EmInst_2712/EmInst_1669/CK,EmInst_3013/EmInst_2712/EmInst_1669/E,setup_rising,0.188749,0.305267
EmInst_3013/EmInst_2712/EmInst_1404/CK,EmInst_3013/EmInst_2712/EmInst_1404/D,setup_rising,0.139587,0.099459
EmInst_3013/EmInst_2712/EmInst_1364/CK,EmInst_3013/EmInst_2712/EmInst_1364/D,setup_rising,0.142385,0.105996
EmInst_290/CK,EmInst_290/D,setup_rising,0.250561,0.200533
EmInst_3013/EmInst_2712/EmInst_1410/CK,EmInst_3013/EmInst_2712/EmInst_1410/E,setup_rising,0.274969,0.394587
EmInst_3013/EmInst_2712/EmInst_1741/CK,EmInst_3013/EmInst_2712/EmInst_1741/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1365/CK,EmInst_3013/EmInst_2712/EmInst_1365/D,setup_rising,0.140872,0.102457
EmInst_3013/EmInst_2712/EmInst_2654/CK,EmInst_3013/EmInst_2712/EmInst_2654/E,setup_rising,0.184882,0.296072
EmInst_614/CK,EmInst_614/SE,setup_rising,0.224978,0.117135
EmInst_3013/EmInst_2712/EmInst_1465/CK,EmInst_3013/EmInst_2712/EmInst_1465/D,setup_rising,0.138605,0.099334
EmInst_3013/EmInst_2712/EmInst_1418/CK,EmInst_3013/EmInst_2712/EmInst_1418/E,setup_rising,0.18707,0.30847
EmInst_3013/EmInst_2712/EmInst_1664/CK,EmInst_3013/EmInst_2712/EmInst_1664/E,setup_rising,0.189295,0.305728
EmInst_3013/EmInst_2712/EmInst_1468/CK,EmInst_3013/EmInst_2712/EmInst_1468/E,setup_rising,0.319544,0.411006
EmInst_3013/EmInst_2712/EmInst_1313/CK,EmInst_3013/EmInst_2712/EmInst_1313/E,setup_rising,0.185824,0.297875
EmInst_3013/EmInst_2712/EmInst_1720/CK,EmInst_3013/EmInst_2712/EmInst_1720/D,setup_rising,0.10801,0.093892
EmInst_3013/EmInst_2712/EmInst_1436/CK,EmInst_3013/EmInst_2712/EmInst_1436/D,setup_rising,0.139587,0.099459
EmInst_3013/EmInst_2712/EmInst_1534/CK,EmInst_3013/EmInst_2712/EmInst_1534/D,setup_rising,0.143932,0.117187
EmInst_3013/EmInst_2712/EmInst_1688/CK,EmInst_3013/EmInst_2712/EmInst_1688/E,setup_rising,0.189233,0.305662
EmInst_3013/EmInst_2712/EmInst_1356/CK,EmInst_3013/EmInst_2712/EmInst_1356/D,setup_rising,0.160978,0.160995
EmInst_3013/EmInst_2712/EmInst_1136/CK,EmInst_3013/EmInst_2712/EmInst_1136/D,setup_rising,0.253213,0.207895
EmInst_3013/EmInst_2712/EmInst_1458/CK,EmInst_3013/EmInst_2712/EmInst_1458/D,setup_rising,0.105543,0.087031
EmInst_300/CK,EmInst_300/D,setup_rising,0.16594,0.169996
EmInst_3013/EmInst_2712/EmInst_1098/CK,EmInst_3013/EmInst_2712/EmInst_1098/D,setup_rising,0.252769,0.206858
EmInst_321/CK,EmInst_321/E,setup_rising,0.21995,0.313531
EmInst_2979/CK,EmInst_2979/SE,setup_rising,0.31418,0.188678
EmInst_3013/EmInst_2712/EmInst_1430/CK,EmInst_3013/EmInst_2712/EmInst_1430/E,setup_rising,0.186898,0.304383
EmInst_3013/EmInst_2712/EmInst_2649/CK,EmInst_3013/EmInst_2712/EmInst_2649/E,setup_rising,0.189051,0.296236
EmInst_3013/EmInst_2712/EmInst_1271/CK,EmInst_3013/EmInst_2712/EmInst_1271/D,setup_rising,0.280748,0.258132
EmInst_3013/EmInst_2712/EmInst_1254/CK,EmInst_3013/EmInst_2712/EmInst_1254/E,setup_rising,0.185961,0.304105
EmInst_3013/EmInst_2712/EmInst_1380/CK,EmInst_3013/EmInst_2712/EmInst_1380/D,setup_rising,0.141876,0.11034
EmInst_3013/EmInst_2712/EmInst_1425/CK,EmInst_3013/EmInst_2712/EmInst_1425/E,setup_rising,0.180984,0.28689
EmInst_3013/EmInst_2712/EmInst_1525/CK,EmInst_3013/EmInst_2712/EmInst_1525/E,setup_rising,0.185793,0.296513
EmInst_294/CK,EmInst_294/E,setup_rising,0.186137,0.310332
EmInst_3013/EmInst_2712/EmInst_1079/CK,EmInst_3013/EmInst_2712/EmInst_1079/D,setup_rising,0.252769,0.206858
EmInst_747/CK,EmInst_747/RN,setup_rising,0.244515,0.302839
EmInst_739/CK,EmInst_739/E,setup_rising,0.108227,0.269718
EmInst_3013/EmInst_2712/EmInst_1760/CK,EmInst_3013/EmInst_2712/EmInst_1760/D,setup_rising,0.143391,0.109242
EmInst_3013/EmInst_2712/EmInst_1676/CK,EmInst_3013/EmInst_2712/EmInst_1676/E,setup_rising,0.187216,0.304691
EmInst_3013/EmInst_2712/EmInst_1726/CK,EmInst_3013/EmInst_2712/EmInst_1726/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1280/CK,EmInst_3013/EmInst_2712/EmInst_1280/E,setup_rising,0.183685,0.294602
EmInst_3013/EmInst_2712/EmInst_1199/CK,EmInst_3013/EmInst_2712/EmInst_1199/E,setup_rising,0.201594,0.277026
EmInst_2988/CK,EmInst_2988/D,setup_rising,0.10092,0.113251
EmInst_3013/EmInst_2712/EmInst_1186/CK,EmInst_3013/EmInst_2712/EmInst_1186/E,setup_rising,0.187278,0.298579
EmInst_3013/EmInst_2712/EmInst_1513/CK,EmInst_3013/EmInst_2712/EmInst_1513/D,setup_rising,0.143017,0.107464
EmInst_716/CK,EmInst_716/D,setup_rising,0.17034,0.168796
EmInst_3013/EmInst_2712/EmInst_1124/CK,EmInst_3013/EmInst_2712/EmInst_1124/D,setup_rising,0.279132,0.254252
EmInst_744/CK,EmInst_744/D,setup_rising,0.147801,0.155804
EmInst_3013/EmInst_2712/EmInst_1312/CK,EmInst_3013/EmInst_2712/EmInst_1312/D,setup_rising,0.278068,0.253458
EmInst_3013/EmInst_2712/EmInst_1313/CK,EmInst_3013/EmInst_2712/EmInst_1313/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1146/CK,EmInst_3013/EmInst_2712/EmInst_1146/D,setup_rising,0.280962,0.257346
EmInst_3013/EmInst_2712/EmInst_1723/CK,EmInst_3013/EmInst_2712/EmInst_1723/E,setup_rising,0.184912,0.296074
EmInst_759/CK,EmInst_759/E,setup_rising,0.365686,0.296901
EmInst_3013/EmInst_2712/EmInst_1784/CK,EmInst_3013/EmInst_2712/EmInst_1784/E,setup_rising,0.183567,0.302768
EmInst_2976/CK,EmInst_2976/SE,setup_rising,0.233426,0.122415
EmInst_3013/EmInst_2712/EmInst_1465/CK,EmInst_3013/EmInst_2712/EmInst_1465/E,setup_rising,0.175493,0.285996
EmInst_3013/EmInst_2712/EmInst_1409/CK,EmInst_3013/EmInst_2712/EmInst_1409/E,setup_rising,0.185971,0.303934
EmInst_3013/EmInst_2712/EmInst_1401/CK,EmInst_3013/EmInst_2712/EmInst_1401/E,setup_rising,0.185961,0.304105
EmInst_3013/EmInst_2712/EmInst_1396/CK,EmInst_3013/EmInst_2712/EmInst_1396/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1092/CK,EmInst_3013/EmInst_2712/EmInst_1092/D,setup_rising,0.285251,0.264949
EmInst_3000/CK,EmInst_3000/RN,setup_rising,0.119937,0.153039
EmInst_3013/EmInst_2712/EmInst_1207/CK,EmInst_3013/EmInst_2712/EmInst_1207/E,setup_rising,0.180357,0.294854
EmInst_3013/EmInst_2712/EmInst_1702/CK,EmInst_3013/EmInst_2712/EmInst_1702/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1262/CK,EmInst_3013/EmInst_2712/EmInst_1262/D,setup_rising,0.251067,0.204312
EmInst_3013/EmInst_2712/EmInst_1451/CK,EmInst_3013/EmInst_2712/EmInst_1451/E,setup_rising,0.186883,0.296816
EmInst_743/CK,EmInst_743/E,setup_rising,0.165846,0.296434
EmInst_3013/EmInst_2712/EmInst_1295/CK,EmInst_3013/EmInst_2712/EmInst_1295/E,setup_rising,0.185793,0.296513
EmInst_3013/EmInst_2712/EmInst_1188/CK,EmInst_3013/EmInst_2712/EmInst_1188/D,setup_rising,0.250559,0.201547
EmInst_693/CK,EmInst_693/D,setup_rising,0.141013,0.086663
EmInst_3013/EmInst_2712/EmInst_1742/CK,EmInst_3013/EmInst_2712/EmInst_1742/D,setup_rising,0.10801,0.093892
EmInst_3013/EmInst_2712/EmInst_1306/CK,EmInst_3013/EmInst_2712/EmInst_1306/E,setup_rising,0.18593,0.297909
EmInst_3013/EmInst_2712/EmInst_1442/CK,EmInst_3013/EmInst_2712/EmInst_1442/E,setup_rising,0.176918,0.299527
EmInst_3013/EmInst_2712/EmInst_1224/CK,EmInst_3013/EmInst_2712/EmInst_1224/E,setup_rising,0.185599,0.303753
EmInst_3013/EmInst_2712/EmInst_1668/CK,EmInst_3013/EmInst_2712/EmInst_1668/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1692/CK,EmInst_3013/EmInst_2712/EmInst_1692/E,setup_rising,0.183927,0.30312
EmInst_3013/EmInst_2712/EmInst_1764/CK,EmInst_3013/EmInst_2712/EmInst_1764/E,setup_rising,0.189068,0.292443
EmInst_3013/EmInst_2712/EmInst_1318/CK,EmInst_3013/EmInst_2712/EmInst_1318/E,setup_rising,0.186914,0.296849
EmInst_3013/EmInst_2712/EmInst_1744/CK,EmInst_3013/EmInst_2712/EmInst_1744/E,setup_rising,0.188929,0.305376
EmInst_3013/EmInst_2712/EmInst_1138/CK,EmInst_3013/EmInst_2712/EmInst_1138/D,setup_rising,0.282292,0.259777
EmInst_3013/EmInst_2712/EmInst_1420/CK,EmInst_3013/EmInst_2712/EmInst_1420/D,setup_rising,0.14188,0.104809
EmInst_3013/EmInst_2712/EmInst_1187/CK,EmInst_3013/EmInst_2712/EmInst_1187/E,setup_rising,0.181015,0.287503
EmInst_3013/EmInst_2712/EmInst_1358/CK,EmInst_3013/EmInst_2712/EmInst_1358/D,setup_rising,0.1356,0.092878
EmInst_3013/EmInst_2712/EmInst_1532/CK,EmInst_3013/EmInst_2712/EmInst_1532/D,setup_rising,0.138697,0.097383
EmInst_3013/EmInst_2712/EmInst_1332/CK,EmInst_3013/EmInst_2712/EmInst_1332/D,setup_rising,0.143017,0.107464
EmInst_2984/CK,EmInst_2984/D,setup_rising,0.128741,0.09134
EmInst_3013/EmInst_2712/EmInst_1480/CK,EmInst_3013/EmInst_2712/EmInst_1480/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1694/CK,EmInst_3013/EmInst_2712/EmInst_1694/E,setup_rising,0.183567,0.302768
EmInst_3013/EmInst_2712/EmInst_1360/CK,EmInst_3013/EmInst_2712/EmInst_1360/D,setup_rising,0.14224,0.10579
EmInst_3013/EmInst_2712/EmInst_1263/CK,EmInst_3013/EmInst_2712/EmInst_1263/E,setup_rising,0.183416,0.29328
EmInst_3013/EmInst_2712/EmInst_1317/CK,EmInst_3013/EmInst_2712/EmInst_1317/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1128/CK,EmInst_3013/EmInst_2712/EmInst_1128/D,setup_rising,0.285251,0.264949
EmInst_3013/EmInst_2712/EmInst_1463/CK,EmInst_3013/EmInst_2712/EmInst_1463/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1150/CK,EmInst_3013/EmInst_2712/EmInst_1150/E,setup_rising,0.180245,0.301156
EmInst_3013/EmInst_2712/EmInst_1473/CK,EmInst_3013/EmInst_2712/EmInst_1473/E,setup_rising,0.186474,0.298448
EmInst_3013/EmInst_2712/EmInst_1223/CK,EmInst_3013/EmInst_2712/EmInst_1223/E,setup_rising,0.20642,0.285305
EmInst_3013/EmInst_2712/EmInst_1362/CK,EmInst_3013/EmInst_2712/EmInst_1362/D,setup_rising,0.139475,0.099339
EmInst_3013/EmInst_2712/EmInst_1210/CK,EmInst_3013/EmInst_2712/EmInst_1210/E,setup_rising,0.310221,0.415166
EmInst_3005/CK,EmInst_3005/RN,setup_rising,0.08739,0.072766
EmInst_3013/EmInst_2712/EmInst_1238/CK,EmInst_3013/EmInst_2712/EmInst_1238/D,setup_rising,0.280748,0.258132
EmInst_3013/EmInst_2712/EmInst_1511/CK,EmInst_3013/EmInst_2712/EmInst_1511/D,setup_rising,0.141462,0.105694
EmInst_3013/EmInst_2712/EmInst_1200/CK,EmInst_3013/EmInst_2712/EmInst_1200/D,setup_rising,0.251387,0.206904
EmInst_3013/EmInst_2712/EmInst_1151/CK,EmInst_3013/EmInst_2712/EmInst_1151/E,setup_rising,0.187059,0.308464
EmInst_3013/EmInst_2712/EmInst_1156/CK,EmInst_3013/EmInst_2712/EmInst_1156/D,setup_rising,0.280962,0.257346
EmInst_3013/EmInst_2712/EmInst_1462/CK,EmInst_3013/EmInst_2712/EmInst_1462/E,setup_rising,0.271872,0.406474
EmInst_3013/EmInst_2712/EmInst_2647/CK,EmInst_3013/EmInst_2712/EmInst_2647/E,setup_rising,0.188929,0.297827
EmInst_3013/EmInst_2712/EmInst_1496/CK,EmInst_3013/EmInst_2712/EmInst_1496/D,setup_rising,0.142542,0.106398
EmInst_3013/EmInst_2712/EmInst_1494/CK,EmInst_3013/EmInst_2712/EmInst_1494/D,setup_rising,0.153286,0.149962
EmInst_2969/CK,EmInst_2969/E,setup_rising,0.1099,0.271556
EmInst_3013/EmInst_2712/EmInst_1503/CK,EmInst_3013/EmInst_2712/EmInst_1503/E,setup_rising,0.307544,0.420985
EmInst_292/CK,EmInst_292/E,setup_rising,0.186143,0.310338
EmInst_2967/CK,EmInst_2967/E,setup_rising,0.10987,0.271523
EmInst_3013/EmInst_2712/EmInst_1701/CK,EmInst_3013/EmInst_2712/EmInst_1701/D,setup_rising,0.143463,0.109411
EmInst_3013/EmInst_2712/EmInst_1204/CK,EmInst_3013/EmInst_2712/EmInst_1204/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1191/CK,EmInst_3013/EmInst_2712/EmInst_1191/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1132/CK,EmInst_3013/EmInst_2712/EmInst_1132/D,setup_rising,0.248836,0.197681
EmInst_748/CK,EmInst_748/D,setup_rising,0.221634,0.355472
EmInst_3013/EmInst_2712/EmInst_1689/CK,EmInst_3013/EmInst_2712/EmInst_1689/D,setup_rising,0.14275,0.107294
EmInst_3013/EmInst_2712/EmInst_1500/CK,EmInst_3013/EmInst_2712/EmInst_1500/E,setup_rising,0.179763,0.300929
EmInst_725/CK,EmInst_725/E,setup_rising,0.370453,0.338573
